ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積
PR-1370,台北市,松山區,民權東路三段,-0.9753195004896458,None,9,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),41.583333333333336,-1.401367383261421,-0.8193256863726953,0.0,305238,2772737,,-1.1124702504671848,-1.6420771089734696,-0.4384519028208025
PR-1371,新竹縣,竹北市,興隆路三段,3.532968159767882,None,7,25,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.666666666666666,4.6525419243340895,3.39180774722872,3.0,252875,2744242,,3.8703772001216787,2.8455806993454216,1.8867206875196887
PR-1372,新北市,永和區,中興街,-0.34124203429828315,None,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),44.666666666666664,-0.8026985497685367,-0.8193256863726953,0.0,302113,2767276,,-0.38600537859752426,-0.149035062479542,-0.4384519028208025
PR-1373,桃園市,桃園區,敬二街,0.43023530583523945,None,6,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.75,0.4474966341858932,-0.8193256863726953,0.0,279645,2768327,,0.7809212555389047,1.2655156307129904,-0.4384519028208025
PR-1374,新北市,新莊區,民安西路,0.8464725660773732,None,2,5,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),41.083333333333336,-0.6424023841787913,-0.8193256863726953,0.0,292971,2767685,,-0.16393570398004642,0.08473266365722139,-0.4384519028208025
PR-1375,新北市,板橋區,文聖街,-0.7544029986046819,None,6,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),21.083333333333332,-0.3901801021218083,-0.8193256863726953,0.0,298312,2769009,,-0.1783631605475511,0.05572498961105366,-0.4384519028208025
PR-1376,台北市,中山區,天祥路,-0.45617052777238004,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),46.5,-1.3852803128796543,-0.8193256863726953,0.0,302541,2772711,,-1.2239294247337915,-0.8127988980065567,-0.4384519028208025
PR-1377,高雄市,鼓山區,鼓山三路,-0.8278495640703531,None,10,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),11.416666666666666,-0.5837994849309274,-0.8193256863726953,0.0,175621,2505793,,-0.9410381194885966,-0.20022507550219107,-0.1309910644286711
PR-1378,台北市,松山區,八德路三段,-1.3847312291243674,None,9,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),31.833333333333332,-1.5059333407429036,-0.8193256863726953,0.0,306010,2771178,,-1.6114905129197086,-0.5824438394046364,-0.4384519028208025
PR-1379,新北市,中和區,景新街,-0.6846816352486896,None,6,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.5,-0.40167086668021307,0.8629649626338858,1.0,301757,2764844,,-0.06662109497569904,0.16663668449345978,-0.2761809047805111
PR-1380,新北市,三重區,成功路,-1.2597807402971342,None,9,27,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.416666666666668,-0.07935492081696129,0.7254774807591514,1.0,299153,2771582,,-0.5469705312820401,2.412171922420327,-0.4384519028208025
PR-1381,嘉義市,嘉義市,雙竹街,0.6025078782363953,None,7,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),5.0,0.0774940154052622,-0.8193256863726953,0.0,192629,2598062,,-0.4182549873954765,-0.48688914842902514,-0.4384519028208025
PR-1382,高雄市,鼓山區,美術東四路,-0.1971367965587006,None,8,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.666666666666668,-0.14312866411610742,0.3130150351349484,1.0,177034,2507359,,-0.3260324218855428,-0.16609840015375826,-0.4384519028208025
PR-1383,新北市,中和區,忠孝街,0.6798478807457308,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.75,-0.12301982613889939,-0.8193256863726953,0.0,301466,2764188,,0.43324784139256,-0.053480371503930556,-0.4384519028208025
PR-1384,桃園市,龜山區,復興一路,-0.8975949609883432,None,14,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.666666666666668,-0.1482995081673897,0.4288752726698369,1.0,286861,2772180,,-0.6454167055073681,2.5828052991624904,-0.4384519028208025
PR-1385,台北市,大安區,辛亥路一段,1.2983515987624352,None,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),44.083333333333336,1.6063402399010067,-0.8193256863726953,0.0,303557,2768077,,2.023945650786291,2.3899895834438456,-0.4384519028208025
PR-1386,台中市,西屯區,朝貴一街,-0.12421896945698387,None,9,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.333333333333334,1.0720196879351884,0.8984954354779182,2.0,212982,2673915,,0.5877064940564366,-0.45105613931317073,2.3222902085752084
PR-1387,桃園市,蘆竹區,六福路,0.03812774183902696,None,8,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.833333333333332,1.1495823487044199,-0.8193256863726953,0.0,279867,2772369,,1.017701278029133,0.9242488772286641,-0.17155881393874423
PR-1388,台北市,士林區,華齡街,-0.3378533020565753,None,9,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.333333333333334,0.05336340983261255,1.1595671707232005,1.0,302341,2775593,,-0.22504022591300843,-0.8947029188427951,1.0817711314514014
PR-1389,新北市,永和區,竹林路,-1.2221201486463795,None,6,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.5,-1.0026378530847782,-0.8193256863726953,0.0,302471,2767603,,-1.0044057718635204,-0.06030570657361724,-0.4384519028208025
PR-1390,高雄市,左營區,富民路,-0.5584814011975641,None,11,20,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.75,-0.6515949958255148,1.040617326854048,1.0,178607,2506617,,-0.9133147715745676,-1.1387086475840884,0.05476652543324111
PR-1391,新北市,土城區,中正路,0.2862021687816507,None,7,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.583333333333334,0.3417816002485702,0.7393807092633382,1.0,294947,2763201,,0.07397588373116279,-0.31284310415201866,1.0433385266523851
PR-1392,台北市,大同區,南京西路,-0.6339708194330592,None,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.5,-1.4915698850448977,-0.8193256863726953,0.0,302298,2771574,,-1.3984733600700767,-1.6420771089734696,0.607769005596866
PR-1393,新北市,新店區,北新路一段,-0.8315266990560362,None,20,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.916666666666666,-0.1132526762642554,-0.8193256863726953,0.0,304544,2762259,,-0.23182961723889298,-0.7291885434028968,0.04409080187795901
PR-1394,台北市,內湖區,金龍路,0.18006995899879613,住,8,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,0.17056920832834027,1.0359829173526527,1.0,309788,2775428,,-0.23409274768085447,-0.2718910937338996,0.9344461463885056
PR-1395,新北市,三重區,三民街,0.4537401294692144,住,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.75,-0.43671769858334736,-0.8193256863726953,0.0,298248,2773434,,0.20297431892297133,-0.10808305206142281,-0.4384519028208025
PR-1396,高雄市,鼓山區,美術東二路,-0.8095119562659333,None,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),18.083333333333332,-0.40913986364317617,-0.8193256863726953,0.0,176926,2506144,,-0.6442851402863873,-0.09955138322431484,0.05476652543324131
PR-1397,台中市,北區,博館路,0.4875313176383026,None,3,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.333333333333332,2.318193104294177,-0.8193256863726953,1.0,216410,2672521,,2.6290501527057635,2.2654272184220665,0.37930852151382444
PR-1398,新北市,樹林區,太順街,0.6323094951138274,None,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.333333333333336,-0.29653037097081014,-0.8193256863726953,0.0,292089,2763406,,0.13168571000118234,1.6989244076380847,-0.4384519028208025
PR-1399,台南市,永康區,中華二路,-0.5311312076439206,None,10,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.083333333333332,0.4342822549437279,-0.8193256863726953,0.0,171183,2545433,,0.7905395599172415,0.8355195213227393,-0.31674865429058385
PR-1400,台北市,信義區,吳興街,0.340373817524983,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.75,-0.2781451476773626,-0.8193256863726953,0.0,306546,2768531,,0.03380531838634507,0.7826231745326689,-0.4384519028208025
PR-1401,新北市,新店區,中興路一段,1.3388721842909441,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.333333333333336,-0.17760095779132165,-0.8193256863726953,0.0,305033,2762440,,0.5025562111776328,0.6273468016973005,-0.4384519028208025
PR-1402,台北市,大安區,大安路一段,1.419865288223965,None,4,4,其他,加強磚造,公寓(5樓含以下無電梯),55.166666666666664,-0.18679356943804554,-0.8193256863726953,0.0,305107,2769661,,0.8646570818914823,-1.6420771089734696,-0.4384519028208025
PR-1403,新北市,板橋區,松江街,0.5935673931731655,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35.916666666666664,-0.2120732514665356,-0.8193256863726953,0.0,297336,2769275,,0.531694015617888,0.1171530052382326,-0.4384519028208025
PR-1404,新北市,土城區,明德路一段,-0.5353130474315605,None,7,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.083333333333332,-0.47923352744944453,-0.8193256863726953,0.0,296982,2764219,,-0.22645468243923433,-0.30260510154748893,-0.4384519028208025
PR-1405,台北市,士林區,中山北路七段,0.4574172644548975,None,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),32.083333333333336,0.5670005855933022,-0.12107465482910061,1.0,303645,2780014,,0.15007364484212016,1.064168246157238,0.5821472690641886
PR-1406,台北市,文山區,景興路,-0.6980202621575403,None,2,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.166666666666668,-0.969889174093325,-0.8193256863726953,0.0,305124,2765227,,-1.1167136200458627,-0.8093862304717134,0.13163173503127396
PR-1407,新北市,新莊區,新北大道三段,0.07376951428195572,None,22,24,一般事務所,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.416666666666667,1.088681296544875,1.0313485078512572,1.0,295995,2772499,,0.6278770594012544,0.3031433858871904,-0.4384519028208025
PR-1408,高雄市,前鎮區,武德街,-0.1285209770546131,None,10,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.0,-0.061544235751434334,0.03804007138547968,1.0,180946,2501069,,-0.44428098747803446,-0.6984745355893074,0.43695742871234877
PR-1409,台北市,文山區,興隆路三段,-0.9291029607676282,None,3,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.833333333333332,-1.5806233103725342,-0.8193256863726953,0.0,306428,2765156,,-1.7144629480289595,-1.6420771089734696,-0.29539720718001927
PR-1410,新北市,中和區,華新街,1.3133485414491428,None,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.416666666666664,-0.12187074968305896,-0.8193256863726953,0.0,301201,2763924,,0.3930772760477427,1.8388437765666585,-0.4384519028208025
PR-1411,桃園市,蘆竹區,奉化路,-0.25063550556609066,None,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.666666666666668,-0.17013196082835877,-0.8193256863726953,0.0,279179,2770008,,-0.3025524435501917,0.1529860143540867,-0.2292077211372687
PR-1412,台北市,士林區,士東路,-0.010780556826758632,None,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),40.25,-0.16725926968875732,-0.8193256863726953,0.0,304089,2778391,,0.24399355818352467,0.013066645425512873,-0.4384519028208025
PR-1413,新北市,中和區,圓通路,0.46852077009794046,None,4,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),13.75,0.16999467010041994,0.6791333857451959,1.0,300080,2764824,,-0.014569094810583483,0.21953303128353044,-0.08401788078542907
PR-1414,新北市,中和區,保健路,0.3913009353985948,None,4,4,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),49.083333333333336,-0.7027288981104158,-0.8193256863726953,0.0,301717,2765423,,-0.4108998134591013,0.985676892855843,-0.4384519028208025
PR-1415,新北市,永和區,民生路,0.17975752269282283,None,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),45.416666666666664,-1.0422809908112745,-0.8193256863726953,0.0,302765,2765635,,-0.7432970971222055,-0.3452634457330297,-0.4384519028208025
PR-1416,新北市,蘆洲區,仁愛街,0.48712274708433784,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),33.166666666666664,-0.4769353745377637,-0.8193256863726953,0.0,297648,2776153,,0.10905440558156682,0.06255032468074034,-0.4384519028208025
PR-1417,新北市,板橋區,金門街,-0.42271580947126297,None,10,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.166666666666668,-0.553348958851155,0.7764559852745024,1.0,293421,2764354,,-0.20863253020878716,-0.16097939885149348,0.22130781289564552
PR-1418,新北市,土城區,學享街,0.08936729601861174,None,3,6,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),5.5,-0.41890701351782017,-0.8193256863726953,0.0,295625,2764440,,-0.9209528368161878,0.1956443585396275,-0.4384519028208025
PR-1419,新北市,土城區,永和街,0.6860004726172008,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.083333333333336,-0.40281994313605346,-0.8193256863726953,0.0,293900,2761941,,-0.05728568190260766,1.7961854323811177,-0.4384519028208025
PR-1420,台北市,士林區,福港街,0.38906581413278724,住,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),8.75,-0.04258447423006646,1.3650259919517362,1.0,302157,2775548,,-0.6626730751273249,2.4616556016755546,-0.26123489180311615
PR-1421,高雄市,鼓山區,美術館路,-0.022052297403787377,None,10,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.083333333333332,0.8123284089152422,0.7038502364193054,1.0,176193,2506220,,0.6977512117968175,0.3492143976075744,-0.2505591682478333
PR-1422,高雄市,三民區,正氣街,-0.8638999070672466,None,10,17,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),31.166666666666668,0.6974207633311953,0.26667094012099296,1.0,181178,2505270,,0.9625374735063199,0.4703640950945104,0.30030816720473463
PR-1423,台北市,士林區,德行東路,0.9472933586586856,None,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),47.166666666666664,0.031530957171643746,-0.8193256863726953,0.0,303287,2777771,,0.9783793866000509,-0.18657440536281802,-0.4384519028208025
PR-1424,台中市,西屯區,大墩十九街,0.6110397927456599,None,5,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.416666666666668,1.649430606995024,-0.8193256863726953,1.0,214397,2672703,,1.0607007564264026,1.644321727080593,-0.2548294576699465
PR-1425,台北市,信義區,光復南路,-0.19776166917064697,None,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),41.5,-0.24539646868590914,-0.8193256863726953,0.0,306300,2769971,,-0.04879894274525189,-0.270184759966478,3.507295523211547
PR-1426,桃園市,桃園區,保定三街,0.8713232691832319,None,2,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,1.088681296544875,0.5153842500292205,1.0,280146,2765605,,0.8329732557040207,0.5488554483959053,-0.4384519028208025
PR-1427,桃園市,桃園區,大有路,-0.8152559775834383,None,5,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.333333333333332,-0.39592548440101066,0.6667749604081412,1.0,282096,2767372,,-0.36903190028281274,-0.14220972740985563,0.44763315226763106
PR-1428,高雄市,鳳山區,建國路三段,-1.2379101988790189,None,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.25,-0.8348726905320698,-0.8193256863726953,0.0,182712,2504118,,-1.024208163230684,-0.12855905727048256,-0.4384519028208025
PR-1429,台北市,文山區,木新路三段,1.8582614926281886,None,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),22.75,0.2544517896046945,3.0256893966184712,2.0,306377,2763912,,0.5512135156798064,0.10179600133143794,-0.4384519028208025
PR-1430,新北市,永和區,文化路,-0.29939960285988876,None,5,5,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),31.083333333333332,-0.4424630808625497,-0.8193256863726953,0.0,301745,2767493,,-0.40693933518566855,-0.7018872031241506,-0.4384519028208025
PR-1431,新竹縣,竹北市,自強三路,0.07446648757989573,None,4,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.5,1.7120552738383292,1.111678272542113,2.0,251878,2745614,,1.4943731273672862,0.3133813884917203,0.6504718998179948
PR-1432,高雄市,苓雅區,三多二路,-0.8423898690791002,None,16,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.16666666666666666,-0.21149871323861552,0.14463148991757713,1.0,180884,2502516,A1棟16樓,-0.8737099888402403,1.347419651549229,-0.019963539453734934
PR-1433,高雄市,前鎮區,瑞恩街,0.3212431021746312,None,3,4,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),43.416666666666664,-0.7843133264750892,-0.8193256863726953,0.0,181059,2500975,,-0.10877189945723334,-1.6420771089734696,-0.4384519028208025
PR-1434,桃園市,桃園區,民富十一街,0.10342692978740023,None,3,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.25,-0.3252572823668217,0.9680115779988513,1.0,282065,2767081,,-0.11018635598345923,-0.01252836108581136,0.1593886162750078
PR-1435,台北市,大安區,建國南路一段,-0.8236677242827135,None,10,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),36.416666666666664,-0.5809267937913262,-0.8193256863726953,0.0,304295,2769736,,-0.6677651186217384,0.11374033770338911,-0.28899177304684964
PR-1436,新北市,五股區,水碓九路,2.2646209588891737,None,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.166666666666668,0.06887594198645915,0.47830897401805605,1.0,293408,2773898,,0.22079647115341888,0.34580173007273124,-0.2740457600694547
PR-1437,桃園市,中壢區,永康街,-0.22318917776445563,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),36.166666666666664,-0.3074465973012943,-0.8193256863726953,0.0,273343,2761169,,0.10283079686617257,0.11885933900565421,-0.4384519028208025
PR-1438,新北市,新店區,明德路,-0.3889005877401767,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),22.25,-1.1003093518312181,-0.2925478063807355,1.0,304569,2763394,,-1.0875758156056075,-0.47665114582449525,-0.07974759136331623
PR-1439,高雄市,楠梓區,高峰街,-0.6719678809517852,None,6,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.5833333333333335,-0.6550422251930363,-0.8193256863726953,0.0,179698,2513485,,-0.8185461843174272,-1.0397412890736337,-0.4384519028208025
PR-1440,新北市,汐止區,水源路二段,0.4747454626554041,其他,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),28.583333333333332,-0.2597599243839151,-0.8193256863726953,0.0,316364,2772019,,-0.1783631605475511,-0.2855417638732725,3.3898625641034412
PR-1441,桃園市,蘆竹區,南昌路,-0.48508290285588873,None,9,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),21.416666666666668,-0.5228984327713824,0.6003484242214717,1.0,279116,2770389,,-0.538200900819439,0.05572498961105366,-0.4384519028208025
PR-1442,台中市,西屯區,漢口路二段,-0.6332257790111234,None,13,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.416666666666668,0.7272967511830477,-0.8193256863726953,1.0,215756,2673428,,0.5387662982490178,1.1170645929473089,-0.4384519028208025
PR-1443,新北市,土城區,學士路,-0.1808901086481004,None,7,18,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.16666666666666666,-0.4005217902243726,0.6667749604081412,1.0,295344,2763489,,-0.6640875316535508,-0.7701405538210159,-0.019963539453735125
PR-1444,桃園市,楊梅區,四維路,-0.8169383269232933,None,6,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.416666666666666,-0.7929313998938927,0.4628609423467375,1.0,268470,2756052,,-1.1749892289263728,0.05913765714589716,-0.20785627402670412
PR-1445,台北市,松山區,民生東路三段,-0.6799950906590936,None,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),37.916666666666664,-0.3752421081958823,-0.8193256863726953,0.0,304963,2772210,,-0.24625707380639805,0.4823084314664616,-0.4384519028208025
PR-1446,新北市,蘆洲區,長安街,-0.09047584841189125,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),30.666666666666668,-0.7515646474836357,-0.8193256863726953,0.0,296784,2774817,,-0.288124986982687,-0.2343517508506236,-0.4384519028208025
PR-1447,桃園市,蘆竹區,奉化路,-0.5181050170410433,None,8,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.0,-0.5797777173354858,0.5401011007033298,1.0,279332,2770011,,-0.4997276833060925,-0.38450912238372714,-0.4384519028208025
PR-1448,新北市,樹林區,學成路,0.38132700716945384,None,3,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.166666666666666,1.0478890823625382,1.950506392294706,2.0,288853,2759952,,0.8527756470711844,0.24171537026001147,0.3494164955590338
PR-1449,台北市,北投區,中山北路七段,1.8445863958513669,None,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),14.166666666666666,-0.4292487016203845,0.39488960299293624,1.0,303462,2780607,,-0.4923725093697177,-0.5295474926145659,0.09533427494331406
PR-1450,高雄市,三民區,興隆街,-0.913937783146935,None,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.75,-0.4562519983326353,-0.8193256863726953,0.0,179796,2505403,,-0.47879372671794823,-0.8861712500056869,-0.4384519028208025
PR-1451,新北市,林口區,文化三路二段,-0.7684626323734703,None,18,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.0,-0.3723694170562811,1.011266066678543,1.0,287690,2774529,,-0.6652190968745316,-0.3879217899185705,-0.4384519028208025
PR-1452,高雄市,鼓山區,美術南二路,-0.43057478424458584,None,14,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.416666666666668,0.16654744073289893,-0.8193256863726953,0.0,176490,2505984,,0.009193774830012985,-0.46811947698738715,0.10387485378753993
PR-1453,新竹縣,竹東鎮,中興路二段,1.4947298338475137,None,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),31.0,0.5773422736958663,-0.8193256863726953,0.0,256012,2739703,,1.0771084521306238,1.3047613073636881,-0.4384519028208025
PR-1454,桃園市,平鎮區,龍南路,-0.32610089023958794,None,13,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.8333333333333335,-0.5062368241616959,0.7996280327814802,1.0,275659,2756636,,-0.7520667275848064,-0.45446880684801405,-0.12458563029550201
PR-1455,新北市,五股區,御成路,-0.15813032543606179,None,3,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),22.0,-0.305722982617534,-0.8193256863726953,0.0,294497,2776339,,-0.2575727260162056,0.1171530052382326,-0.4384519028208025
PR-1456,高雄市,新興區,復興一路,-1.0905844638317137,None,9,12,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),38.666666666666664,-0.7377757300135501,-0.8193256863726953,0.0,178859,2503537,,-0.6193907054248101,-0.4101041288950517,-0.4384519028208025
PR-1457,新北市,五股區,成泰路二段,-1.1481688783787516,None,3,17,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.166666666666668,-0.46257191883975773,-0.8193256863726953,0.0,294084,2775234,,-0.3978868134178225,-0.014234694853233257,-0.4384519028208025
PR-1458,新北市,土城區,金城路三段,-0.9303046388675246,None,9,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.416666666666668,-0.1839208782984441,-0.8193256863726953,0.0,297204,2764556,,0.09123225335111967,0.47889576393161837,0.7807157271924399
PR-1459,桃園市,八德區,中正路,-0.31605486132445365,None,12,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.25,-0.046031703597587986,0.5818107862158898,1.0,278856,2758105,,-0.27822379129910496,-0.021060029922919637,-0.4384519028208025
PR-1460,台南市,東區,自由路三段,0.19172623656779156,None,4,10,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),3.1666666666666665,-0.6831945983611278,-0.8193256863726953,0.0,171851,2542080,,-0.8884203367129904,-0.7411328797748481,-0.4384519028208025
PR-1461,高雄市,三民區,義華路,0.1403184474542215,None,3,5,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),38.0,-0.714794200896741,-0.8193256863726953,0.0,181627,2505008,,0.004667513946089963,-1.6420771089734696,-0.4384519028208025
PR-1462,桃園市,龜山區,文青路,-0.03354034003879751,None,17,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.083333333333333,0.6049201086360375,0.7563735441017881,1.0,289579,2770247,,0.6052457549816389,0.0062413103558264914,-0.4384519028208025
PR-1463,台北市,大安區,敦化南路一段,-0.7532253540667834,None,8,23,住家用,鋼骨造,住宅大樓(11層含以上有電梯),1.25,0.8703567699351862,0.6884022047479872,1.0,305355,2770764,,0.5772395157623643,-0.4374054691737978,0.795661740169835
PR-1464,台南市,東區,富農街一段,0.5117331145702171,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.5,-0.3373225851531468,-0.8193256863726953,0.0,171581,2542685,,-0.08189722545893974,0.18028735463283285,-0.4384519028208025
PR-1465,新北市,板橋區,新府路,-1.1468470324688655,None,9,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.916666666666666,-0.6745765249423243,0.629699684396977,1.0,296977,2767065,,-0.9769653152547364,-1.0926376358637042,0.33020019315952537
PR-1466,新北市,蘆洲區,仁愛街,-0.15382831783843254,None,2,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.3333333333333333,-0.531516506190186,-0.8193256863726953,0.0,297529,2776165,,-0.9031306845857406,-0.6916492005196208,0.6824990704838423
PR-1467,新北市,中和區,中原東街,1.105674532225038,None,7,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.0,0.7422347451089735,0.8691441753024133,1.0,299190,2767254,,0.5096284938087627,0.17004935202830296,-0.4384519028208025
PR-1468,新北市,三峽區,大德路,-0.27844233679769487,None,15,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.666666666666666,-0.1327869760135431,0.8459721277954355,1.0,288179,2759562,,-0.23748744334379696,0.28437371444555226,-0.16515337980557457
PR-1469,新北市,林口區,忠孝路,-0.7777636208666688,None,3,24,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.5833333333333335,0.3469524442998522,0.5308322817005389,1.0,287101,2773892,,0.0725614272049365,0.1973506923070491,-0.14807222211712284
PR-1470,台北市,文山區,興隆路三段,0.43838268335253755,None,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.916666666666664,-0.818211081922383,-0.8193256863726953,0.0,306324,2765647,,-0.5837464009639156,0.8952412031824964,-0.4384519028208025
PR-1471,台北市,南港區,福德街,-0.14322951699734576,None,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.583333333333336,-0.7101978950733789,-0.8193256863726953,0.0,309257,2770302,,-0.27398042172042725,0.08643899742464328,-0.4384519028208025
PR-1472,台北市,內湖區,民權東路六段,-0.32035686892208287,None,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.0,-0.9813799386517295,-0.8193256863726953,0.0,311119,2773933,,-1.0762601633957998,-0.9305359279586493,-0.0754773019412032
PR-1473,台中市,南區,南和路,-1.0830379253643638,None,3,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.583333333333332,-0.1247434408226599,-0.5289026909519081,1.0,216261,2667891,,-0.12970585604537763,-0.5073651536380845,-0.043450131275356324
