ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積
PU-698,新北市,板橋區,民治街,-0.03416521265074363,None,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),46.916666666666664,-0.8297018464807878,-0.8193256863726953,0.0,298152,2769557,,-0.3605451611254566,-0.5670868354978418,-0.4384519028208025
PU-699,台北市,內湖區,康寧路三段,0.16728410401589766,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35.75,-0.5062368241616959,-0.8193256863726953,0.0,311575,2773978,,-0.15177137785450284,-0.08248804555009828,-0.4384519028208025
PU-700,台北市,大同區,南京西路,-1.2867223632968128,其他,8,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.4166666666666665,-0.8739412900306457,-0.8193256863726953,0.0,302371,2771765,,-1.0032742066425395,-1.0772806319569095,-0.4384519028208025
PU-701,金門縣,金城鎮,金山路,1.5044393928946773,None,3,3,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),1.5833333333333333,-0.4493575395975925,-0.8193256863726953,0.0,-21343,2704932,,-0.4227812482793995,0.42429308337412613,-0.4384519028208025
PU-702,台北市,大安區,辛亥路二段,-0.7768263119487497,None,18,26,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),39.333333333333336,1.171989339593309,-0.8193256863726953,0.0,304592,2768278,,2.1252207380640713,2.663002986231307,-0.4384519028208025
PU-703,桃園市,中壢區,領航南路一段,0.23039623782245927,None,5,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.416666666666667,0.8502479319579779,0.16316912792315924,1.0,270693,2765963,,0.47794466762130117,-0.12685272350306068,1.404177982820928
PU-704,新北市,林口區,文化三路一段,-0.4719846115670175,None,3,18,一般事務所,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.25,0.30558569188959545,0.8042624422828756,1.0,286745,2773736,,0.1067912751396053,0.33385739370077977,-0.4384519028208025
PU-705,新北市,新莊區,中原路,0.1961243784134127,None,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.583333333333332,0.21078688428275688,0.9942732318400926,1.0,295011,2771880,,0.38911679777430996,0.912304540856713,-0.4384519028208025
PU-706,新北市,板橋區,重慶路,0.023996007384244573,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.916666666666664,-0.8159129290107022,-0.8193256863726953,0.0,296726,2766377,,-0.44541255269901503,0.077907328587535,-0.4384519028208025
PU-707,新北市,新莊區,新樹路,-0.6907621264341657,None,12,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.4166666666666667,-0.3901801021218083,0.0751153473966439,1.0,293658,2765936,,-0.6912450969570896,-0.5414918289865173,0.2874972989383959
PU-708,桃園市,中壢區,東芝路一段,-0.30007254259583094,農,7,10,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),2.3333333333333335,-0.8256800788853459,-0.15042591500460564,1.0,271575,2764773,,-0.9761166413390008,-0.792322892797497,1.382826535710363
PU-709,高雄市,鼓山區,富農路,-0.6173155609684944,None,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.166666666666668,-0.04258447423006646,0.01332322071137009,1.0,177876,2506448,,-0.2284349215759509,0.623934134162457,-0.4384519028208025
PU-710,台北市,松山區,松河街,0.23239102346828736,None,3,6,商業用,鋼筋混凝土造,華廈(10層含以下有電梯),30.583333333333332,0.03325457185540451,-0.8193256863726953,0.0,308223,2771586,,0.9218011255510119,-0.8179178993088216,-0.4384519028208025
PU-711,高雄市,苓雅區,興中二路,-1.2833095974931068,None,15,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.75,-0.8704940606631245,-0.8193256863726953,0.0,177927,2501671,,-1.247975185679633,0.0045349765884048964,-0.4384519028208025
PU-712,嘉義市,嘉義市,彌陀路,-1.03422576094657,None,3,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.666666666666668,-0.15461942867451217,0.024136842881293096,1.0,195523,2596077,,-0.057568573207853,1.1597229371328497,-0.4384519028208025
PU-713,桃園市,桃園區,力行路,-0.025753465951468525,None,11,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5833333333333334,-0.04775531828134875,0.8830474038065997,1.0,279207,2765582,,-0.39336055253389945,-0.9629562695396602,1.056149394918724
PU-714,台中市,太平區,太興路,-0.9276128799237565,None,9,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.75,-0.09716560588248872,-0.27864457787654895,1.0,220128,2673029,,-0.4674780745081403,0.14616067928440032,0.0996045643654269
PU-715,新北市,林口區,民族路,0.36029764042126633,None,3,11,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.666666666666666,0.9404504337414548,0.18170676592874152,1.0,286981,2774179,,0.9257616038244446,0.21100136244642217,0.6034987161747531
PU-716,台中市,北屯區,安順四街,-0.6280104960575728,None,6,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.25,0.02348742198076053,-0.8193256863726953,0.0,218459,2674227,,0.019943644429330262,0.7996865122068852,-0.4384519028208025
PU-717,台北市,萬華區,國興路,-0.8045610424943599,None,5,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),42.916666666666664,-1.379534930600452,-0.8193256863726953,0.0,301286,2768588,,-1.2788103379513596,-0.42375479903442476,-0.4384519028208025
PU-718,新北市,汐止區,湖前街,-0.634090987243049,None,9,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.916666666666668,-0.05982062106767357,-0.8193256863726953,0.0,313728,2773738,,-0.1987313345252051,-0.06883737541072521,-0.15661280096134927
PU-719,高雄市,新興區,六合一路,-0.5887877228769526,None,11,12,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),40.833333333333336,0.48139438963318704,-0.8193256863726953,0.0,178915,2503798,,0.9297220820978774,0.33556372746820134,-0.4384519028208025
PU-720,台北市,內湖區,行善路,-0.0523586190831758,None,6,15,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,1.2708099147955896,0.6667749604081412,1.0,308762,2772534,,1.0284511476284504,0.22294569881837364,-0.4384519028208025
PU-721,新北市,新店區,中央路,1.3200058381225694,None,14,28,住家用,其他,住宅大樓(11層含以上有電梯),8.833333333333334,1.5126905087500078,0.6884022047479872,1.0,304079,2762566,,1.2663627353396592,0.4225867496067045,0.699580228172294
PU-722,台北市,北投區,崗山路,0.0829743685271625,None,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),2.5833333333333335,-0.31031928844089574,-0.8193256863726953,0.0,299093,2781428,,-0.8524931409468507,-0.6558161914037666,1.8461529380096162
PU-723,新北市,新店區,安忠路,0.48378208196662587,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.916666666666664,-0.4039690195918939,-0.8193256863726953,0.0,301967,2761707,,0.3118874714423716,-0.4442308042434843,-0.4384519028208025
PU-724,新北市,板橋區,南雅南路二段,-0.6626909260205845,None,8,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.666666666666668,-0.2787196859052827,1.3032338652664621,1.0,295861,2766187,,0.1452644926529518,0.13762901044729206,-0.20785627402670412
PU-725,新北市,五股區,成洲五路,0.12628284724743077,None,2,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.0833333333333333,-0.6820455219052874,1.3495779602804172,1.0,295679,2777147,,-0.8295789452219898,-1.0329159540039472,-0.4384519028208025
PU-726,台北市,中正區,信義路二段,-0.33124407250714466,None,12,14,住家用,鋼骨造,住宅大樓(11層含以上有電梯),11.833333333333334,1.8717769012001544,0.2743949559566522,2.0,303336,2769667,,1.5749971493621666,1.8217804388924426,-0.028504118297961376
PU-727,新北市,淡水區,淡金路,0.45513407606509415,None,2,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.5,0.2050415020035545,1.18428402139731,1.0,295821,2783733,,0.23776994946813043,0.2024696936093142,-0.4384519028208025
PU-728,新北市,淡水區,淡金路,-0.6911947305501284,None,5,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),12.0,-0.7958040910334939,1.213635281572815,1.0,295713,2783690,,-1.247975185679633,-0.2241137482460937,-0.4384519028208025
PU-729,新北市,中和區,福祥路,0.5024561596390167,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.75,-0.22184040134117983,-0.8193256863726953,0.0,300357,2766536,,0.7766778859602267,-1.6420771089734696,-0.4384519028208025
PU-730,桃園市,桃園區,江南十街,-0.5017141277584556,None,11,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.416666666666668,-0.305722982617534,-0.8193256863726953,0.0,278711,2764850,,-0.029562333988578847,0.013066645425512873,-0.23347801055938155
PU-731,新北市,蘆洲區,長安街,-0.22842849428000428,None,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.666666666666668,-0.6165481639223805,0.1739827500930821,1.0,296329,2775295,,-0.5981738575314205,-0.5363728276842523,-0.28899177304685003
PU-732,高雄市,苓雅區,永樂街,-0.7589453418222903,None,11,26,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.833333333333332,1.5448646495135412,-0.35742953940027306,1.0,178811,2501845,,2.0032945855033923,1.2057939488532337,0.24479440471726654
PU-733,台北市,文山區,羅斯福路六段,-0.5728775048343235,None,14,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.333333333333332,-0.06211877397935442,-0.8193256863726953,0.0,304560,2765505,,-1.2230807508180561,-0.7906165590300754,11.693440345402038
PU-734,台北市,文山區,景福街,0.029427592395776837,商,2,7,其他,鋼筋混凝土造,華廈(10層含以下有電梯),35.083333333333336,0.573320506100425,-0.8193256863726953,0.0,304372,2765188,,1.3438749529768428,0.7297268277425983,-0.4384519028208025
PU-735,新北市,新店區,安和路一段,-0.5094289011597907,None,16,18,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.416666666666667,0.06313055970725677,0.8243448834555898,1.0,302144,2762018,,-0.16280413875906546,0.29802438458492536,-0.16301823509451815
PU-736,新北市,中和區,中原街,-0.22076178800266502,None,21,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.75,-0.46544460997935894,0.6575061414053504,1.0,299153,2767042,,-0.7882768146561914,-0.8264495681459297,0.5778769796420752
PU-737,新北市,淡水區,濱海路一段,0.34849716148028287,None,6,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.083333333333334,0.7014425309266371,0.3809863744887495,1.0,294343,2786975,,0.601568168013451,0.1529860143540867,-0.4384519028208025
PU-738,台中市,西屯區,工業區一路,-0.22266043940050143,None,3,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.583333333333332,0.257899018972216,-0.8193256863726953,1.0,210750,2674703,,0.1234818621490719,0.31679405602656346,0.14230745858655608
PU-739,新北市,永和區,中正路,-0.7240726433632954,住,9,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),34.166666666666664,-0.03683909195086434,-0.8193256863726953,0.0,302229,2766287,,0.030693514028647943,0.14616067928440032,-0.4384519028208025
PU-740,新北市,林口區,文化三路一段,-0.5053912627441387,None,13,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.333333333333334,-0.2746979183098413,0.4597713360124736,1.0,287366,2774354,,-0.7169882057344024,1.9872948143323408,-0.4384519028208025
PU-741,台北市,萬華區,德昌街,1.9830197129594385,None,17,23,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.75,2.176856700225799,2.523628367300621,2.0,300084,2768557,,1.7591593890767891,0.6802431484873709,1.3636102333108553
PU-742,台北市,文山區,政大二街,0.26308188213964295,None,4,5,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),12.0,-1.234751297164553,-0.0500137091410355,1.0,309215,2764527,,-1.5619845345017995,-0.8861712500056869,-0.20785627402670412
PU-743,高雄市,三民區,建德路,-0.4176687614516979,None,6,18,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),31.166666666666668,1.7924906257471624,-0.5304474941190399,1.0,180418,2505535,,1.4536367794119782,3.232918464550132,-0.4384519028208025
PU-744,台北市,松山區,三民路,0.930638100194121,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35.416666666666664,-0.22701124539246162,-0.8193256863726953,0.0,306840,2772770,,0.2609670364982366,0.054018655843632066,-0.4384519028208025
PU-745,新北市,淡水區,淡金路二段,1.1440080636117351,None,9,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.583333333333333,1.7172261178896113,0.9371155146562142,1.0,295134,2786184,,1.5274714100809736,1.44297434252484,0.4198762710238976
PU-746,台北市,內湖區,內湖路一段,0.16430394232815457,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.75,-0.5510508059394739,-0.8193256863726953,0.0,307634,2775233,,-0.2145732476189361,-0.6182768485204907,-0.4384519028208025
PU-747,桃園市,桃園區,宏昌五街,-0.18608135803965323,None,5,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.416666666666668,0.4647327810235008,-0.8193256863726953,0.0,279740,2764530,,0.6802119508716152,0.32532572486367145,0.06971253841063663
PU-748,台北市,大安區,和平東路三段,0.18756843034214984,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.0,-0.6521695340534351,-0.8193256863726953,0.0,306238,2767994,,-0.1987313345252051,0.20076335984189259,-0.4384519028208025
PU-749,台中市,東區,富榮街,0.8047503024489683,None,4,16,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.333333333333332,0.6043455704081176,-0.8193256863726953,0.0,218542,2671226,,0.48982610244159897,0.8099245148114148,-0.4384519028208025
PU-750,苗栗縣,頭份市,復興街,0.6599000242874499,None,3,5,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),5.25,-0.528643815050585,-0.8193256863726953,1.0,239256,2732038,,-0.4406034005098471,-1.6420771089734696,-0.4384519028208025
PU-751,台北市,內湖區,成功路四段,-0.13414483056212845,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.5,-0.8147638525548615,-0.8193256863726953,0.0,310172,2775202,,-0.431833770047246,-1.1847796593044724,-0.4384519028208025
PU-752,台北市,松山區,光復北路,-0.8441683526669469,None,10,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),44.583333333333336,-0.7354775771018693,-0.8193256863726953,0.0,306348,2771578,,-0.28840787828793196,-0.17974907029313134,-0.3103432201574146
PU-753,新北市,板橋區,文化路一段,0.1566612696128131,None,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),39.333333333333336,0.10219915920583268,-0.8193256863726953,0.0,296384,2767059,,0.8366508426722081,1.3610703216886022,-0.4384519028208025
PU-754,新北市,永和區,民族街,0.7399077521785559,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.166666666666664,-0.32008643831553996,-0.8193256863726953,0.0,302267,2765563,,0.19024421018693788,1.1119455916450438,-0.4384519028208025
PU-755,新竹市,新竹市,建中一路,0.3977178964520418,None,4,12,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.916666666666668,0.2659425541630992,-0.8193256863726953,0.0,249405,2743764,,0.04342362276468179,0.24342170402743338,-0.4384519028208025
PU-756,高雄市,楠梓區,土庫二路,-0.24936172678020038,None,16,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.583333333333333,-0.34191889097650874,-0.8193256863726953,0.0,180960,2515301,,-0.6804952273577721,-0.8639889110292057,0.7380128329713105
PU-757,高雄市,鳳山區,文清街,-0.1047758178006592,None,3,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.833333333333332,-0.06614054157479628,0.6698645667424051,1.0,183671,2504993,,0.17044181881977416,0.1598113494237734,-0.4384519028208025
PU-758,台北市,大安區,敦化南路二段,1.0561653945093041,None,4,14,住家用,鋼骨造,住宅大樓(11層含以上有電梯),15.25,1.4718982945676715,-0.8193256863726953,0.0,305213,2768352,,1.1367985175373598,0.8065118472765717,-0.011422960609508873
PU-759,新北市,淡水區,義山路一段,0.44136284504028067,None,3,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.416666666666667,0.6342215582599697,1.1379399263833545,1.0,294149,2786986,,0.3161308410210493,-0.5534361653584687,1.6625304928587603
PU-760,台北市,大同區,重慶北路三段,-0.6884789380443623,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.333333333333336,-1.1118001163896227,-0.8193256863726953,0.0,301901,2772991,,-0.8024213799184512,-0.672879529077983,-0.4384519028208025
PU-761,台南市,東區,中華東路二段,0.025221719046139027,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.333333333333336,-0.7722480236887641,-0.8193256863726953,0.0,171576,2543082,,-0.4425836396465633,-1.6420771089734696,-0.4384519028208025
PU-762,桃園市,楊梅區,瑞梅街,-0.3731586046315332,None,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.083333333333332,-0.3120429031246565,-0.19831481318569294,1.0,267650,2755764,,-0.343571682810745,0.5693314536049651,-0.4384519028208025
PU-763,基隆市,中正區,新豐街,-0.1023003609148725,None,4,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.5,-0.15174673753491122,-0.8193256863726953,0.0,329372,2781088,,0.1314028186959374,0.06255032468074034,-0.4384519028208025
PU-764,新北市,中和區,景新街,-0.5065689072820373,None,7,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.75,-0.49991690365457314,0.9880940191715653,1.0,301924,2764555,,-0.3229206175278457,-0.22240741447867213,-0.03277440772007384
PU-765,新北市,林口區,文化三路一段,2.024838110835835,None,16,41,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),1.4166666666666667,5.1357285740150065,1.1564775643889367,2.0,286457,2773304,,4.189478592438259,2.379751580839316,3.658890797696556
PU-766,台中市,烏日區,三榮北路,0.1843479330344273,None,6,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.08333333333333333,-0.7096233568454586,2.7290871885291565,2.0,210135,2666936,,-0.8923808149864231,-0.9629562695396602,-0.4384519028208025
PU-767,基隆市,暖暖區,東碇路,-0.5697291082125949,None,8,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.833333333333332,-0.5792031791075654,0.028771252382688624,1.0,325651,2776507,,-0.8386314669898361,-0.8554572421920974,3.236132144907376
PU-768,新北市,汐止區,新台五路二段,-1.3090255088308909,None,27,36,住家用,鋼骨造,住宅大樓(11層含以上有電梯),25.666666666666668,-0.168408346144598,-0.8193256863726953,0.0,317435,2773372,,-0.27963824782533087,-0.111495719596266,0.4775251782224213
PU-769,高雄市,左營區,民族一路,-0.9760885744735796,None,7,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.916666666666668,-0.35858049958619553,-0.8193256863726953,0.0,180206,2509774,,-0.2886907695931773,-0.713831539496102,-0.4384519028208025
PU-770,新北市,土城區,慶安街,-1.0028379289772746,None,13,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.1666666666666665,-0.8245310024295055,-0.8193256863726953,0.0,294621,2762973,,-1.1568841853906804,-0.9356549292609142,0.46044402053396977
PU-771,桃園市,平鎮區,南平路,-0.2726502483561937,None,7,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.833333333333333,-0.28618868286824584,0.5910796052186809,1.0,270845,2756839,,-0.6159960097618677,0.3065560534220336,-0.16515337980557496
PU-772,台北市,內湖區,金龍路,0.2680808630352122,None,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),35.583333333333336,0.5652769709095418,-0.8193256863726953,0.0,309292,2775634,,0.7939342555801835,0.7041318212312738,-0.4384519028208025
PU-773,台北市,大安區,新生南路三段,1.0496522992078656,None,7,7,住家用,其他,華廈(10層含以下有電梯),36.833333333333336,0.7295949040947286,-0.8193256863726953,0.0,303858,2768079,,1.5099321491557722,0.874765197973437,0.6675530575064469
PU-774,新北市,新莊區,中正路,-0.10516035479262614,None,10,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.25,0.10966815616879556,0.6436029129011638,1.0,295111,2769635,,0.6533372768733217,0.2297710338880603,-0.4384519028208025
PU-775,台中市,南屯區,公益路二段,1.7313162181551276,None,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.0,4.085472693376818,4.2723455524938725,3.0,213606,2671805,,3.182102654460119,4.164576701562343,2.2112626836002716
PU-776,台中市,南屯區,大進街,0.5958986486869647,None,4,10,商業用,鋼筋混凝土造,華廈(10層含以下有電梯),29.416666666666668,1.2420830033995776,-0.8193256863726953,0.0,214643,2671847,,1.9280454983081703,4.367630419885517,-0.4384519028208025
PU-777,新北市,八里區,中華路二段,-0.6011169401818904,None,9,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.583333333333332,0.18263451111466536,-0.8193256863726953,0.0,290201,2781973,,0.07142986198395594,-0.2309390833157804,0.22557810231775874
PU-778,高雄市,鳳山區,凱旋路,0.24935871823882558,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.25,-0.7136451244409002,-0.8193256863726953,0.0,182811,2501894,,-0.2968946174452877,0.19052535723736272,-0.4384519028208025
PU-779,台北市,中正區,泉州街,0.6346888177516223,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),50.416666666666664,0.11598807667591828,-0.8193256863726953,0.0,301886,2769173,,1.1189763653069127,-0.20534407680445588,-0.4384519028208025
PU-780,新北市,新店區,中央五街,0.256688954648194,None,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.083333333333332,0.015443886789877312,0.3701727523188267,1.0,303429,2763123,,0.30424940620075147,0.4328247522112344,-0.18436968220508312
PU-781,高雄市,左營區,正心街,-1.3395721661302586,None,29,29,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.75,-0.14600135525570887,-0.42540087875407445,1.0,178451,2507343,,-0.29717750875053306,0.17175568579572487,-0.028504118297960998
PU-782,台北市,南港區,中坡北路,0.09669753242798015,None,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),50.0,-0.6406787694950307,-0.8193256863726953,0.0,308602,2771055,,-0.2089154215140321,0.37480940411889896,-0.4384519028208025
PU-783,新北市,五股區,五福路,0.008734695515559665,None,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.833333333333332,0.1056463885733542,-0.8193256863726953,0.0,293628,2775820,,-0.007213920874208271,0.49084010030356984,-0.4384519028208025
PU-784,高雄市,苓雅區,光華一路,-0.5084194915558778,None,11,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.166666666666667,1.990706314379643,0.021047236547029356,1.0,179728,2502414,,1.7532186716666398,0.5812757899769162,0.12309115618704829
PU-785,桃園市,桃園區,寶山街,-0.31564629077048895,None,7,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),19.5,-0.26837799780271837,0.5014810215250337,1.0,282020,2767083,,-0.4233470308898898,0.06596299221558354,0.09746941965437048
PU-786,桃園市,桃園區,文中路,-0.6132058218668487,None,14,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.25,-0.49934236542665283,0.7378359060962061,1.0,278143,2765163,,-0.7548956406372584,-0.34014444443076475,-0.18223453749402652
PU-787,桃園市,桃園區,春日路,0.09773097559389127,None,5,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.333333333333332,0.7014425309266371,0.8583305531324901,1.0,281358,2766901,,0.9715899952741659,1.0453985747156,-0.4384519028208025
PU-788,新北市,深坑區,北深路三段,0.737961033656723,None,15,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.5,1.0455909294508574,0.48139858035231964,1.0,310784,2766181,,0.6756856899876923,0.0830263298897998,1.9315587264518754
PU-789,高雄市,鳳山區,經武路,-0.6270251200156577,None,5,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.416666666666668,-0.24137470109046755,-0.16123953717452866,1.0,184686,2504337,,-0.25502670426899915,0.09838333379659445,-0.1352613538507843
PU-790,新北市,新莊區,後港一路,0.3176861349989378,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),36.166666666666664,-0.4246523957970223,-0.8193256863726953,0.0,293277,2768888,,0.10339657947666284,-0.3230811067565484,-0.4384519028208025
PU-791,台北市,大安區,和平東路二段,-0.33617095271672026,None,2,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),42.333333333333336,1.1191318226246476,-0.8193256863726953,0.0,304379,2768775,,2.0276232377544785,0.9413122149028806,-0.4384519028208025
PU-792,新北市,蘆洲區,民族路,0.10667146065712056,None,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),21.916666666666668,-0.18449541652636467,-0.3296230823918999,1.0,298195,2775927,,-0.13451500823454599,0.04719332077394569,-0.4384519028208025
PU-793,新北市,林口區,四維路,-0.5533622524920052,None,8,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.0,-0.30974475021297565,0.5200186595306158,1.0,288579,2774137,,-0.5905357922898001,-0.8179178993088216,0.8767972391899808
PU-794,新北市,三重區,大同南路,-0.4086561757024742,None,3,27,集合住宅,其他,住宅大樓(11層含以上有電梯),2.4166666666666665,1.1880764099750756,0.44277850117402345,1.0,300127,2772252,,0.776960777265472,1.0795252500640327,-0.4384519028208025
PU-795,台中市,西屯區,國安一路,-0.25133247886403065,None,2,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.083333333333334,0.6037710321801973,0.4165168473327821,1.0,210603,2676238,,0.37808403686974734,0.5949264601162892,0.530903795998833
PU-796,高雄市,三民區,文濱路,0.3642151110269286,None,12,17,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.5,0.16884559364457977,2.3305279714091403,2.0,182979,2504499,,-0.288124986982687,0.850876525229534,-0.015693250031622093
PU-797,桃園市,桃園區,大有路,0.3138647986412672,None,7,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.416666666666666,0.5698732767329034,0.5818107862158898,1.0,282320,2766998,,0.3364990149987037,-0.04324236889940098,0.06757739369958021
PU-798,桃園市,中壢區,清泉街,0.6447108131047586,None,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),21.333333333333332,0.15735482908617504,0.5833555893830216,1.0,273001,2759686,,0.5475359287116189,0.32532572486367145,0.016333920634224976
PU-799,台中市,北屯區,松竹路二段,-0.36277610584842757,None,3,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.833333333333334,-0.5527744206232347,1.0313485078512572,2.0,218524,2675274,,-0.8072305321076195,-0.8418065720527244,0.5778769796420752
PU-800,台北市,內湖區,內湖路一段,-0.22157892911059449,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.25,-0.45567746010471494,-0.8193256863726953,0.0,308312,2774803,,-0.1172586386145891,0.16493035072603818,-0.4384519028208025
PU-801,台中市,南區,福田一街,-0.37089944980372763,None,9,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.25,-0.4148852459223785,0.9757355938345106,1.0,215112,2666990,,-0.7359419231858303,-0.007409359783546574,-0.4384519028208025
PU-802,新北市,板橋區,民生路三段,-1.268360721930395,None,14,31,住家用,鋼骨造,住宅大樓(11層含以上有電梯),21.0,-0.08797299423576532,0.0859289695665669,1.0,297260,2768571,,-0.049647616660987506,0.41917408207186135,-0.4384519028208025
